"GEO_ID","NAME","B25034_001E","B25034_001M","B25034_002E","B25034_002M","B25034_003E","B25034_003M","B25034_004E","B25034_004M","B25034_005E","B25034_005M","B25034_006E","B25034_006M","B25034_007E","B25034_007M","B25034_008E","B25034_008M","B25034_009E","B25034_009M","B25034_010E","B25034_010M","B25034_011E","B25034_011M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!Built 2014 or later","Margin of Error!!Total:!!Built 2014 or later","Estimate!!Total:!!Built 2010 to 2013","Margin of Error!!Total:!!Built 2010 to 2013","Estimate!!Total:!!Built 2000 to 2009","Margin of Error!!Total:!!Built 2000 to 2009","Estimate!!Total:!!Built 1990 to 1999","Margin of Error!!Total:!!Built 1990 to 1999","Estimate!!Total:!!Built 1980 to 1989","Margin of Error!!Total:!!Built 1980 to 1989","Estimate!!Total:!!Built 1970 to 1979","Margin of Error!!Total:!!Built 1970 to 1979","Estimate!!Total:!!Built 1960 to 1969","Margin of Error!!Total:!!Built 1960 to 1969","Estimate!!Total:!!Built 1950 to 1959","Margin of Error!!Total:!!Built 1950 to 1959","Estimate!!Total:!!Built 1940 to 1949","Margin of Error!!Total:!!Built 1940 to 1949","Estimate!!Total:!!Built 1939 or earlier","Margin of Error!!Total:!!Built 1939 or earlier",
"1400000US17031806004","Census Tract 8060.04, Cook County, Illinois","3141","495","0","17","17","28","422","375","190","80","282","120","718","247","592","159","768","295","104","85","48","43",
"1400000US17031806005","Census Tract 8060.05, Cook County, Illinois","1371","376","0","12","0","12","0","12","236","116","66","80","213","103","603","193","5","14","0","12","248","374",
"1400000US17031806006","Census Tract 8060.06, Cook County, Illinois","1777","239","15","24","0","12","15","25","65","60","164","78","337","144","954","293","194","94","0","12","33","30",
"1400000US17031806102","Census Tract 8061.02, Cook County, Illinois","1530","162","155","90","28","39","181","71","128","69","129","74","260","102","298","97","146","60","149","49","56","46",
"1400000US17031806103","Census Tract 8061.03, Cook County, Illinois","1981","263","0","17","0","17","31","29","105","62","110","43","245","72","410","104","928","274","71","40","81","39",
"1400000US17031806104","Census Tract 8061.04, Cook County, Illinois","2090","223","0","12","15","24","69","40","417","137","345","135","941","237","96","54","111","62","81","79","15","12",
"1400000US17031806201","Census Tract 8062.01, Cook County, Illinois","2298","192","139","135","100","49","763","168","372","144","176","85","340","117","90","77","172","97","79","71","67","53",
"1400000US17031806202","Census Tract 8062.02, Cook County, Illinois","2558","253","8","14","13","20","403","119","418","161","359","133","537","144","68","47","87","58","14","23","651","245",
"1400000US17031806300","Census Tract 8063, Cook County, Illinois","1771","144","0","12","0","12","33","24","16","17","0","12","61","45","116","63","791","158","374","100","380","96",
"1400000US17031806400","Census Tract 8064, Cook County, Illinois","823","55","0","12","3","6","19","15","5","7","50","34","52","31","119","62","241","55","69","24","265","77",
"1400000US17031806501","Census Tract 8065.01, Cook County, Illinois","776","85","0","12","0","12","0","12","28","26","0","12","114","68","177","62","258","75","131","63","68","43",
"1400000US17031806502","Census Tract 8065.02, Cook County, Illinois","1408","148","0","12","8","13","24","31","0","12","57","58","116","57","211","86","683","164","246","92","63","37",
"1400000US17031806600","Census Tract 8066, Cook County, Illinois","1251","132","0","12","13","20","68","49","134","82","23","24","79","77","328","111","457","99","110","62","39","33",
"1400000US17031806700","Census Tract 8067, Cook County, Illinois","1655","226","26","40","0","12","41","28","121","74","47","43","89","47","133","49","731","215","361","88","106","55",
"1400000US17031806801","Census Tract 8068.01, Cook County, Illinois","1611","277","0","12","9","14","55","54","24","27","7","11","445","181","435","244","589","124","47","40","0","12",
"1400000US17031806802","Census Tract 8068.02, Cook County, Illinois","1150","99","0","12","0","12","0","12","6","9","17","19","64","35","144","67","717","122","37","40","165","73",
"1400000US17031806900","Census Tract 8069, Cook County, Illinois","2287","246","0","17","36","40","511","145","104","70","121","161","376","144","500","140","534","178","0","17","105","114",
"1400000US17031807000","Census Tract 8070, Cook County, Illinois","2052","243","0","17","41","49","35","31","81","63","0","17","226","158","185","73","962","206","312","124","210","196",
"1400000US17031807100","Census Tract 8071, Cook County, Illinois","1274","109","0","12","7","12","34","33","12","16","37","25","77","53","255","82","723","127","63","38","66","50",
"1400000US17031807200","Census Tract 8072, Cook County, Illinois","1943","169","0","17","0","17","7","11","0","17","16","17","168","75","211","75","1098","190","310","104","133","69",
"1400000US17031807300","Census Tract 8073, Cook County, Illinois","2965","277","14","23","0","17","257","101","176","95","25","29","200","97","524","177","1041","255","393","251","335","111",
"1400000US17031807400","Census Tract 8074, Cook County, Illinois","2336","263","0","17","71","82","62","51","47","54","128","97","99","88","341","137","861","233","342","134","385","142",
"1400000US17031807500","Census Tract 8075, Cook County, Illinois","1039","102","0","12","0","12","37","41","0","12","18","25","0","12","263","105","516","85","73","41","132","58",
"1400000US17031807600","Census Tract 8076, Cook County, Illinois","2241","264","0","17","0","17","125","97","34","47","88","90","87","58","304","119","1224","223","299","191","80","90",
"1400000US17031807700","Census Tract 8077, Cook County, Illinois","2327","211","0","17","0","17","305","129","93","50","64","62","239","121","362","172","608","170","423","229","233","112",
"1400000US17031807800","Census Tract 8078, Cook County, Illinois","846","83","0","12","0","12","20","29","55","34","21","13","97","37","204","71","295","56","114","47","40","23",
"1400000US17031807900","Census Tract 8079, Cook County, Illinois","1479","138","0","12","0","12","182","114","43","35","45","36","157","80","226","88","511","124","152","67","163","74",
"1400000US17031808001","Census Tract 8080.01, Cook County, Illinois","1420","193","0","12","3","6","32","35","121","50","78","54","121","68","200","75","733","185","125","57","7","11",
"1400000US17031808002","Census Tract 8080.02, Cook County, Illinois","1978","180","198","124","10","17","137","75","96","57","63","35","21","24","309","98","721","138","236","100","187","157",
"1400000US17031808100","Census Tract 8081, Cook County, Illinois","1781","247","0","12","0","12","236","77","535","128","242","262","79","47","138","78","351","91","130","74","70","43",
"1400000US17031808200","Census Tract 8082, Cook County, Illinois","1832","140","9","14","0","17","30","27","46","27","32","29","89","62","720","182","754","130","92","53","60","48",
"1400000US17031808301","Census Tract 8083.01, Cook County, Illinois","2796","309","70","76","108","55","822","326","152","99","112","67","266","124","200","124","751","238","72","60","243","138",
"1400000US17031808302","Census Tract 8083.02, Cook County, Illinois","1847","235","0","12","0","12","34","29","31","32","20","20","426","165","375","119","725","207","206","72","30","23",
"1400000US17031808400","Census Tract 8084, Cook County, Illinois","1588","200","31","40","0","12","112","59","72","34","85","53","175","81","191","70","822","196","69","51","31","29",
"1400000US17031808500","Census Tract 8085, Cook County, Illinois","1444","134","0","12","0","12","17","21","18","21","25","28","23","25","225","74","1017","141","75","49","44","39",
"1400000US17031808600","Census Tract 8086, Cook County, Illinois","842","87","190","58","62","58","87","44","11","10","13","14","54","32","65","27","230","55","59","24","71","21",
"1400000US17031808702","Census Tract 8087.02, Cook County, Illinois","498","91","0","17","0","17","35","23","0","17","4","5","35","20","79","36","32","22","138","51","175","84",
"1400000US17031808800","Census Tract 8088, Cook County, Illinois","1646","187","108","61","118","64","16","20","61","43","23","22","74","48","53","39","79","36","80","60","1034","194",
"1400000US17031808900","Census Tract 8089, Cook County, Illinois","1716","181","9","14","7","11","69","44","123","54","32","35","70","51","115","71","295","65","192","61","804","157",
"1400000US17031809000","Census Tract 8090, Cook County, Illinois","1603","160","8","14","8","12","15","23","57","45","48","29","51","40","319","151","135","65","105","56","857","114",
"1400000US17031809100","Census Tract 8091, Cook County, Illinois","1608","174","0","12","0","12","68","50","91","86","30","24","107","54","189","92","203","61","83","44","837","155",
"1400000US17031809200","Census Tract 8092, Cook County, Illinois","1711","221","8","13","142","168","124","70","123","99","49","40","31","39","193","93","167","79","266","100","608","127",
"1400000US17031809300","Census Tract 8093, Cook County, Illinois","1908","181","0","12","0","12","197","113","140","114","97","64","263","135","196","102","195","112","48","43","772","187",
"1400000US17031809401","Census Tract 8094.01, Cook County, Illinois","1530","190","36","56","195","118","277","82","13","23","37","36","22","25","186","82","216","130","36","42","512","158",
"1400000US17031809402","Census Tract 8094.02, Cook County, Illinois","1556","175","135","116","12","19","656","166","295","106","74","44","117","73","19","18","10","15","83","80","155","85",
"1400000US17031809500","Census Tract 8095, Cook County, Illinois","2118","241","91","51","291","192","310","102","26","30","149","95","179","92","194","124","172","88","126","68","580","135",
"1400000US17031809600","Census Tract 8096, Cook County, Illinois","1266","320","0","12","0","12","14","17","0","12","0","12","43","47","246","280","195","85","125","64","643","168",
"1400000US17031809700","Census Tract 8097, Cook County, Illinois","1265","157","9","14","18","20","33","28","18","21","17","20","43","41","58","48","224","71","64","44","781","167",
"1400000US17031809800","Census Tract 8098, Cook County, Illinois","1031","184","0","12","8","13","18","20","15","21","21","21","19","18","52","36","45","31","29","24","824","189",
"1400000US17031809900","Census Tract 8099, Cook County, Illinois","1353","129","0","12","7","11","261","66","14","17","81","45","64","38","45","50","84","63","37","26","760","157",
"1400000US17031810000","Census Tract 8100, Cook County, Illinois","2876","283","62","41","213","114","211","109","127","67","0","17","192","80","246","99","264","104","75","64","1486","278",
"1400000US17031810100","Census Tract 8101, Cook County, Illinois","1971","192","0","12","0","12","173","176","201","112","0","12","62","53","177","76","194","99","32","40","1132","169",
"1400000US17031810200","Census Tract 8102, Cook County, Illinois","2728","245","12","20","10","15","232","113","111","86","83","79","247","193","371","176","276","128","219","126","1167","248",
"1400000US17031810301","Census Tract 8103.01, Cook County, Illinois","1478","211","0","12","0","12","0","12","12","19","24","24","70","45","141","54","812","215","352","102","67","55",
"1400000US17031810302","Census Tract 8103.02, Cook County, Illinois","1267","172","0","12","0","12","22","32","19","21","20","19","34","26","222","130","337","105","244","65","369","103",
"1400000US17031810400","Census Tract 8104, Cook County, Illinois","2235","161","0","17","13","17","107","54","137","69","166","139","134","53","367","96","733","160","353","108","225","80",
"1400000US17031810501","Census Tract 8105.01, Cook County, Illinois","2019","172","0","12","0","12","94","63","103","68","57","41","30","41","471","153","987","152","57","35","220","81",
"1400000US17031810502","Census Tract 8105.02, Cook County, Illinois","2181","238","0","17","0","17","147","76","141","81","163","83","278","134","609","246","598","134","76","50","169","73",
"1400000US17031810600","Census Tract 8106, Cook County, Illinois","1740","152","0","12","29","34","87","49","151","80","76","51","294","99","335","101","345","87","244","99","179","77",
"1400000US17031810701","Census Tract 8107.01, Cook County, Illinois","1995","171","17","23","0","12","42","57","136","81","44","37","327","116","399","139","266","129","207","100","557","184",
"1400000US17031810702","Census Tract 8107.02, Cook County, Illinois","1653","190","106","111","0","12","172","62","191","162","123","76","213","90","236","106","254","108","98","55","260","98",
"1400000US17031810800","Census Tract 8108, Cook County, Illinois","1752","145","0","17","0","17","48","49","14","24","47","42","98","69","162","92","88","60","236","76","1059","159",
"1400000US17031810900","Census Tract 8109, Cook County, Illinois","2798","288","29","45","0","17","193","117","58","48","21","33","201","121","720","312","627","183","571","210","378","141",
"1400000US17031811000","Census Tract 8110, Cook County, Illinois","1769","241","0","12","0","12","153","76","0","12","0","12","149","64","137","65","720","147","496","221","114","62",
"1400000US17031811100","Census Tract 8111, Cook County, Illinois","2576","231","0","17","0","17","135","96","11","18","201","116","552","192","356","132","738","225","240","180","343","159",
"1400000US17031811200","Census Tract 8112, Cook County, Illinois","1915","262","0","12","10","18","14","18","0","12","14","17","139","77","411","150","747","147","340","188","240","95",
"1400000US17031811301","Census Tract 8113.01, Cook County, Illinois","1502","150","0","12","0","12","23","20","58","49","45","36","418","154","177","78","563","127","178","68","40","40",
"1400000US17031811302","Census Tract 8113.02, Cook County, Illinois","1397","277","8","12","0","12","0","12","0","12","17","21","209","91","252","113","609","291","177","91","125","88",
